LON,LAT,GAP
-105.85,34.1,360.00
-105.85,34.15,360.00
-105.85,34.2,360.00
-105.85,34.25,360.00
-105.85,34.3,360.00
-105.85,34.35,360.00
-105.85,34.4,360.00
-105.85,34.45,360.00
-105.85,34.5,360.00
-105.85,34.55,360.00
-105.85,34.6,360.00
-105.85,34.65,360.00
-105.85,34.7,360.00
-105.85,34.75,360.00
-105.85,34.8,360.00
-105.85,34.85,360.00
-105.85,34.9,360.00
-105.85,34.95,360.00
-105.85,35.0,360.00
-105.85,35.05,360.00
-105.85,35.1,360.00
-105.85,35.15,360.00
-105.85,35.2,360.00
-105.85,35.25,360.00
-105.85,35.3,360.00
-105.85,35.35,360.00
-105.85,35.4,360.00
-105.85,35.45,360.00
-105.85,35.5,360.00
-105.85,35.55,360.00
-105.85,35.6,360.00
-105.85,35.65,360.00
-105.85,35.7,360.00
-105.85,35.75,360.00
-105.85,35.8,360.00
-105.85,35.85,360.00
-105.85,35.9,360.00
-105.85,35.95,360.00
-105.85,36.0,360.00
-105.85,36.05,360.00
-105.85,36.1,360.00
-105.85,36.15,360.00
-105.85,36.2,360.00
-105.85,36.25,360.00
-105.85,36.3,360.00
-105.85,36.35,360.00
-105.85,36.4,360.00
-105.85,36.45,360.00
-105.8,28.2,360.00
-105.8,28.25,360.00
-105.8,28.3,360.00
-105.8,28.35,360.00
-105.8,28.4,360.00
-105.8,28.45,360.00
-105.8,28.5,360.00
-105.8,28.55,360.00
-105.8,28.6,360.00
-105.8,28.65,360.00
-105.8,28.7,360.00
-105.8,28.75,360.00
-105.8,28.8,360.00
-105.8,28.85,360.00
-105.8,28.9,360.00
-105.8,28.95,360.00
-105.8,29.0,360.00
-105.8,29.05,360.00
-105.8,29.1,360.00
-105.8,29.15,360.00
-105.8,29.2,360.00
-105.8,29.25,360.00
-105.8,29.3,360.00
-105.8,29.35,360.00
-105.8,29.4,360.00
-105.8,29.45,360.00
-105.8,29.5,360.00
-105.8,29.55,360.00
-105.8,29.6,360.00
-105.8,29.65,360.00
-105.8,29.7,360.00
-105.8,29.75,360.00
-105.8,29.8,360.00
-105.8,29.85,360.00
-105.8,29.9,360.00
-105.8,29.95,360.00
-105.8,30.0,360.00
-105.8,30.05,360.00
-105.8,30.1,360.00
-105.8,30.15,360.00
-105.8,30.2,360.00
-105.8,30.25,360.00
-105.8,30.3,360.00
-105.8,30.35,360.00
-105.8,30.4,360.00
-105.8,30.45,360.00
-105.8,30.5,360.00
-105.8,30.55,360.00
-105.8,30.6,360.00
-105.8,30.65,360.00
-105.8,30.7,360.00
-105.8,30.75,360.00
-105.8,30.8,360.00
-105.8,30.85,360.00
-105.8,30.9,360.00
-105.8,30.95,360.00
-105.8,31.0,360.00
-105.8,31.05,360.00
-105.8,31.1,360.00
-105.8,31.15,360.00
-105.8,31.2,360.00
-105.8,31.25,360.00
-105.8,31.3,360.00
-105.8,31.35,360.00
-105.8,31.4,360.00
-105.8,31.45,360.00
-105.8,31.5,360.00
-105.8,31.55,360.00
-105.8,31.6,360.00
-105.8,31.65,360.00
-105.8,31.7,360.00
-105.8,31.75,360.00
-105.8,31.8,360.00
-105.8,31.85,360.00
-105.8,31.9,360.00
-105.8,31.95,360.00
-105.8,32.0,360.00
-105.8,32.05,360.00
-105.8,32.1,360.00
-105.8,32.15,360.00
-105.8,32.2,360.00
-105.8,32.25,360.00
-105.8,32.3,360.00
-105.8,32.35,360.00
-105.8,32.4,360.00
-105.8,32.45,360.00
-105.8,32.5,360.00
-105.8,32.55,360.00
-105.8,32.6,360.00
-105.8,32.65,360.00
-105.8,32.7,360.00
-105.8,32.75,360.00
-105.8,32.8,360.00
-105.8,32.85,360.00
-105.8,32.9,360.00
-105.8,32.95,360.00
-105.8,33.0,360.00
-105.8,33.05,360.00
-105.8,33.1,360.00
-105.8,33.15,360.00
-105.8,33.2,360.00
-105.8,33.25,360.00
-105.8,33.3,360.00
-105.8,33.35,360.00
-105.8,33.4,360.00
-105.8,33.45,360.00
-105.8,33.5,360.00
-105.8,33.55,360.00
-105.8,33.6,360.00
-105.8,33.65,360.00
-105.8,33.7,360.00
-105.8,33.75,360.00
-105.8,33.8,360.00
-105.8,33.85,360.00
-105.8,33.9,360.00
-105.8,33.95,360.00
-105.8,34.0,360.00
-105.8,34.05,360.00
-105.8,34.1,360.00
-105.8,34.15,360.00
-105.8,34.2,360.00
-105.8,34.25,360.00
-105.8,34.3,360.00
-105.8,34.35,360.00
-105.8,34.4,360.00
-105.8,34.45,360.00
-105.8,34.5,360.00
-105.8,34.55,360.00
-105.8,34.6,360.00
-105.8,34.65,360.00
-105.8,34.7,360.00
-105.8,34.75,360.00
-105.8,34.8,360.00
-105.8,34.85,360.00
-105.8,34.9,360.00
-105.8,34.95,360.00
-105.8,35.0,360.00
-105.8,35.05,360.00
-105.8,35.1,360.00
-105.8,35.15,360.00
-105.8,35.2,360.00
-105.8,35.25,360.00
-105.8,35.3,360.00
-105.8,35.35,360.00
-105.8,35.4,360.00
-105.8,35.45,360.00
-105.8,35.5,360.00
-105.8,35.55,360.00
-105.8,35.6,360.00
-105.8,35.65,360.00
-105.8,35.7,360.00
-105.8,35.75,360.00
-105.8,35.8,360.00
-105.8,35.85,360.00
-105.8,35.9,360.00
-105.8,35.95,360.00
-105.8,36.0,360.00
-105.8,36.05,360.00
-105.8,36.1,360.00
-105.8,36.15,360.00
-105.8,36.2,360.00
-105.8,36.25,360.00
-105.8,36.3,360.00
-105.8,36.35,360.00
-105.8,36.4,360.00
-105.8,36.45,360.00
-105.75,28.2,360.00
-105.75,28.25,360.00
-105.75,28.3,360.00
-105.75,28.35,360.00
-105.75,28.4,360.00
-105.75,28.45,360.00
-105.75,28.5,360.00
-105.75,28.55,360.00
-105.75,28.6,360.00
-105.75,28.65,360.00
-105.75,28.7,360.00
-105.75,28.75,360.00
-105.75,28.8,360.00
-105.75,28.85,360.00
-105.75,28.9,360.00
-105.75,28.95,360.00
-105.75,29.0,360.00
-105.75,29.05,360.00
-105.75,29.1,360.00
-105.75,29.15,360.00
-105.75,29.2,360.00
-105.75,29.25,360.00
-105.75,29.3,360.00
-105.75,29.35,360.00
-105.75,29.4,360.00
-105.75,29.45,360.00
-105.75,29.5,360.00
-105.75,29.55,360.00
-105.75,29.6,360.00
-105.75,29.65,360.00
-105.75,29.7,360.00
-105.75,29.75,360.00
-105.75,29.8,360.00
-105.75,29.85,360.00
-105.75,29.9,360.00
-105.75,29.95,360.00
-105.75,30.0,360.00
-105.75,30.05,360.00
-105.75,30.1,360.00
